seed,family,noise,method,length_scale,rmse,mae,decision_agreement,missed_exceedance,tp,fn,fp,tn,prevalence,recall,precision,false_positive_rate,balanced_accuracy
5,local_defect,0.008,uncertainty_only,0.1,0.007148788319118566,0.005438278630450403,0.9392,0.358974358974359,25,14,24,562,0.0624,0.6410256410256411,0.5102040816326531,0.040955631399317405,0.8000350048131618
5,local_defect,0.008,two_sided_straddle,0.1,0.006561488345807293,0.00494009549998312,0.9504,0.3076923076923077,27,12,19,567,0.0624,0.6923076923076923,0.5869565217391305,0.032423208191126277,0.8299422420582829
5,local_defect,0.008,evidence_gated,0.1,0.007032727212209019,0.005854148800591643,0.9536,0.2564102564102564,29,10,19,567,0.0624,0.7435897435897436,0.6041666666666666,0.032423208191126277,0.8555832676993087
5,mixed,0.003,uncertainty_only,0.1,0.004169324520075585,0.003209846895393929,0.992,0.16,21,4,1,599,0.04,0.84,0.9545454545454546,0.0016666666666666668,0.9191666666666667
5,mixed,0.003,two_sided_straddle,0.1,0.006802389228401575,0.004784963258780436,0.9888,0.04,24,1,6,594,0.04,0.96,0.8,0.01,0.975
5,mixed,0.003,evidence_gated,0.1,0.006828385375136415,0.004824747859578133,0.9904,0.08,23,2,4,596,0.04,0.92,0.8518518518518519,0.006666666666666667,0.9566666666666667
5,mixed,0.008,uncertainty_only,0.1,0.007689362116792623,0.0060715589612832166,0.9584,0.16,21,4,22,578,0.04,0.84,0.4883720930232558,0.03666666666666667,0.9016666666666666
5,mixed,0.008,two_sided_straddle,0.1,0.008501157219207578,0.006695412593471416,0.968,0.2,20,5,15,585,0.04,0.8,0.5714285714285714,0.025,0.8875
5,mixed,0.008,evidence_gated,0.1,0.009460572420829538,0.007366389545954207,0.9728,0.2,20,5,12,588,0.04,0.8,0.625,0.02,0.89
6,smooth,0.003,uncertainty_only,0.1,0.0030932466916293593,0.0025022289206213656,0.9728,0.4166666666666667,21,15,2,587,0.0576,0.5833333333333334,0.9130434782608695,0.003395585738539898,0.7899688737973967
6,smooth,0.003,two_sided_straddle,0.1,0.002823831956616326,0.0022244114904154434,0.984,0.05555555555555555,34,2,8,581,0.0576,0.9444444444444444,0.8095238095238095,0.013582342954159592,0.9654310507451425
6,smooth,0.003,evidence_gated,0.1,0.0036387775971177642,0.0028520071485833016,0.9808,0.19444444444444445,29,7,5,584,0.0576,0.8055555555555556,0.8529411764705882,0.008488964346349746,0.8985332956046029
6,smooth,0.008,uncertainty_only,0.1,0.007191554533066322,0.005768749268493929,0.9664,0.2222222222222222,28,8,13,576,0.0576,0.7777777777777778,0.6829268292682927,0.022071307300509338,0.8778532352386342
6,smooth,0.008,two_sided_straddle,0.1,0.0067179997469596665,0.005323667897904743,0.9712,0.16666666666666666,30,6,12,577,0.0576,0.8333333333333334,0.7142857142857143,0.02037351443123939,0.906479909451047
6,smooth,0.008,evidence_gated,0.1,0.008240635936717132,0.0064818250338227685,0.9728,0.2777777777777778,26,10,7,582,0.0576,0.7222222222222222,0.7878787878787878,0.011884550084889643,0.8551688360686662
6,waviness,0.003,uncertainty_only,0.1,0.007524859748064288,0.005557617760354466,0.9616,0.425531914893617,27,20,4,574,0.0752,0.574468085106383,0.8709677419354839,0.006920415224913495,0.7837738349407348
6,waviness,0.003,two_sided_straddle,0.1,0.009141044730539458,0.006452970797717856,0.968,0.3404255319148936,31,16,4,574,0.0752,0.6595744680851063,0.8857142857142857,0.006920415224913495,0.8263270264300964
6,waviness,0.003,evidence_gated,0.1,0.011140007802883427,0.007986432542974617,0.9744,0.2765957446808511,34,13,3,575,0.0752,0.723404255319149,0.918918918918919,0.005190311418685121,0.859106971950232
6,waviness,0.008,uncertainty_only,0.1,0.009599023155661442,0.0073991129456453765,0.952,0.425531914893617,27,20,10,568,0.0752,0.574468085106383,0.7297297297297297,0.01730103806228374,0.7785835235220496
6,waviness,0.008,two_sided_straddle,0.1,0.010994294562646643,0.008619036361564714,0.9632,0.3404255319148936,31,16,7,571,0.0752,0.6595744680851063,0.8157894736842105,0.012110726643598616,0.8237318707207539
6,waviness,0.008,evidence_gated,0.1,0.012922854118888032,0.01001012346012036,0.9616,0.425531914893617,27,20,4,574,0.0752,0.574468085106383,0.8709677419354839,0.006920415224913495,0.7837738349407348
6,local_defect,0.003,uncertainty_only,0.1,0.0056807922467083105,0.002825096995933876,0.9856,0.6,6,9,0,610,0.024,0.4,1.0,0.0,0.7
6,local_defect,0.003,two_sided_straddle,0.1,0.0056778622328127835,0.0027895508414230276,0.984,0.6666666666666666,5,10,0,610,0.024,0.3333333333333333,1.0,0.0,0.6666666666666666
6,local_defect,0.003,evidence_gated,0.1,0.004339676316563834,0.0029829809522474906,0.9936,0.06666666666666667,14,1,3,607,0.024,0.9333333333333333,0.8235294117647058,0.004918032786885246,0.964207650273224
6,local_defect,0.008,uncertainty_only,0.1,0.008452880257035666,0.00602331394663255,0.9712,0.6,6,9,9,601,0.024,0.4,0.4,0.014754098360655738,0.6926229508196722
6,local_defect,0.008,two_sided_straddle,0.1,0.007644139210280151,0.005845381515471549,0.9936,0.2,12,3,1,609,0.024,0.8,0.9230769230769231,0.001639344262295082,0.8991803278688525
6,local_defect,0.008,evidence_gated,0.1,0.006719625448046159,0.005253792463624027,0.9888,0.2,12,3,4,606,0.024,0.8,0.75,0.006557377049180328,0.8967213114754098
6,mixed,0.003,uncertainty_only,0.1,0.004813928982838229,0.0032671445204102176,0.9744,0.4782608695652174,12,11,5,597,0.0368,0.5217391304347826,0.7058823529411765,0.008305647840531562,0.7567167412971255
6,mixed,0.003,two_sided_straddle,0.1,0.006376374508920556,0.004329570499790323,0.984,0.43478260869565216,13,10,0,602,0.0368,0.5652173913043478,1.0,0.0,0.7826086956521738
6,mixed,0.003,evidence_gated,0.1,0.00573628816705967,0.004053944501669753,0.9808,0.391304347826087,14,9,3,599,0.0368,0.6086956521739131,0.8235294117647058,0.0049833887043189366,0.8018561317347971
6,mixed,0.008,uncertainty_only,0.1,0.007135095601403594,0.005590798680814335,0.9632,0.8260869565217391,4,19,4,598,0.0368,0.17391304347826086,0.5,0.006644518272425249,0.5836342626029178
6,mixed,0.008,two_sided_straddle,0.1,0.0077251889903538744,0.005978444373086457,0.976,0.391304347826087,14,9,6,596,0.0368,0.6086956521739131,0.7,0.009966777408637873,0.7993644373826376
6,mixed,0.008,evidence_gated,0.1,0.007419145019592988,0.005833715751214446,0.9856,0.17391304347826086,19,4,5,597,0.0368,0.8260869565217391,0.7916666666666666,0.008305647840531562,0.9088906543406038
7,smooth,0.003,uncertainty_only,0.1,0.002609616085060522,0.002041497525671262,0.9776,0.30952380952380953,29,13,1,582,0.0672,0.6904761904761905,0.9666666666666667,0.0017152658662092624,0.8443804623049906
7,smooth,0.003,two_sided_straddle,0.1,0.0026507806609186086,0.002157965414712791,0.9824,0.16666666666666666,35,7,4,579,0.0672,0.8333333333333334,0.8974358974358975,0.00686106346483705,0.9132361349342482
7,smooth,0.003,evidence_gated,0.1,0.0035998509925907773,0.0027946456131024895,0.968,0.3333333333333333,28,14,6,577,0.0672,0.6666666666666666,0.8235294117647058,0.010291595197255575,0.8281875357347055
7,smooth,0.008,uncertainty_only,0.1,0.006693828158036541,0.00558325026932271,0.9552,0.5476190476190477,19,23,5,578,0.0672,0.4523809523809524,0.7916666666666666,0.008576329331046312,0.721902311524953
7,smooth,0.008,two_sided_straddle,0.1,0.006436811886617441,0.005239775990424947,0.9552,0.5,21,21,7,576,0.0672,0.5,0.75,0.012006861063464836,0.7439965694682675
7,smooth,0.008,evidence_gated,0.1,0.006458866030458644,0.004999741128254555,0.9472,0.5238095238095238,20,22,11,572,0.0672,0.47619047619047616,0.6451612903225806,0.018867924528301886,0.7286612758310871
7,waviness,0.003,uncertainty_only,0.1,0.0073363474858471785,0.005403309063289941,0.9504,0.39705882352941174,41,27,4,553,0.1088,0.6029411764705882,0.9111111111111111,0.00718132854578097,0.7978799239624036
7,waviness,0.003,two_sided_straddle,0.1,0.008924337034588534,0.006311538531938893,0.9568,0.3235294117647059,46,22,5,552,0.1088,0.6764705882352942,0.9019607843137255,0.008976660682226212,0.833746963776534
7,waviness,0.003,evidence_gated,0.1,0.013219720301250551,0.009474941450690767,0.9616,0.27941176470588236,49,19,5,552,0.1088,0.7205882352941176,0.9074074074074074,0.008976660682226212,0.8558057873059457
7,waviness,0.008,uncertainty_only,0.1,0.010440202883722638,0.00840508075096302,0.9216,0.5441176470588235,31,37,12,545,0.1088,0.45588235294117646,0.7209302325581395,0.02154398563734291,0.7171691836519167
7,waviness,0.008,two_sided_straddle,0.1,0.012055800489013266,0.009001325798141934,0.9296,0.5,34,34,10,547,0.1088,0.5,0.7727272727272727,0.017953321364452424,0.7410233393177739
7,waviness,0.008,evidence_gated,0.1,0.012724810920965909,0.00986782305517012,0.9456,0.39705882352941174,41,27,7,550,0.1088,0.6029411764705882,0.8541666666666666,0.012567324955116697,0.7951869257577358
7,local_defect,0.003,uncertainty_only,0.1,0.0046114829555257515,0.002707252503377277,0.9856,0.45454545454545453,6,5,4,610,0.0176,0.5454545454545454,0.6,0.006514657980456026,0.7694699437370447
7,local_defect,0.003,two_sided_straddle,0.1,0.003578026907971287,0.002724918368496708,0.992,0.0,11,0,5,609,0.0176,1.0,0.6875,0.008143322475570033,0.995928338762215
7,local_defect,0.003,evidence_gated,0.1,0.003079851705028697,0.002423017285678177,0.9936,0.0,11,0,4,610,0.0176,1.0,0.7333333333333333,0.006514657980456026,0.996742671009772
7,local_defect,0.008,uncertainty_only,0.1,0.006862960291202488,0.0048126724876718565,0.9776,0.5454545454545454,5,6,8,606,0.0176,0.45454545454545453,0.38461538461538464,0.013029315960912053,0.7207580692922713
7,local_defect,0.008,two_sided_straddle,0.1,0.006394005235792484,0.005110893003342838,0.992,0.0,11,0,5,609,0.0176,1.0,0.6875,0.008143322475570033,0.995928338762215
7,local_defect,0.008,evidence_gated,0.1,0.006064550263222698,0.004831378557567248,0.992,0.0,11,0,5,609,0.0176,1.0,0.6875,0.008143322475570033,0.995928338762215
7,mixed,0.003,uncertainty_only,0.1,0.0037092934385842594,0.002900026561333257,0.9856,0.24242424242424243,25,8,1,591,0.0528,0.7575757575757576,0.9615384615384616,0.0016891891891891893,0.8779432841932842
7,mixed,0.003,two_sided_straddle,0.1,0.006388879247907615,0.004339699190516295,0.9808,0.18181818181818182,27,6,6,586,0.0528,0.8181818181818182,0.8181818181818182,0.010135135135135136,0.9040233415233416
7,mixed,0.003,evidence_gated,0.1,0.006938035911994304,0.005184701383080701,0.984,0.18181818181818182,27,6,4,588,0.0528,0.8181818181818182,0.8709677419354839,0.006756756756756757,0.9057125307125307
7,mixed,0.008,uncertainty_only,0.1,0.0069696504455682,0.005520052930449519,0.9792,0.3333333333333333,22,11,2,590,0.0528,0.6666666666666666,0.9166666666666666,0.0033783783783783786,0.8316441441441441
7,mixed,0.008,two_sided_straddle,0.1,0.009516808539189799,0.007090734811501031,0.9744,0.36363636363636365,21,12,4,588,0.0528,0.6363636363636364,0.84,0.006756756756756757,0.8148034398034398
7,mixed,0.008,evidence_gated,0.1,0.01006462243875562,0.007620079687733279,0.9776,0.18181818181818182,27,6,8,584,0.0528,0.8181818181818182,0.7714285714285715,0.013513513513513514,0.9023341523341524
8,smooth,0.003,uncertainty_only,0.1,0.002625713548413245,0.002063142634772404,0.9856,0.45454545454545453,6,5,4,610,0.0176,0.5454545454545454,0.6,0.006514657980456026,0.7694699437370447
8,smooth,0.003,two_sided_straddle,0.1,0.0029062179348054206,0.002308344688190347,0.9888,0.45454545454545453,6,5,2,612,0.0176,0.5454545454545454,0.75,0.003257328990228013,0.7710986082321587
8,smooth,0.003,evidence_gated,0.1,0.0031526611743235237,0.0024846695669485065,0.9904,0.36363636363636365,7,4,2,612,0.0176,0.6363636363636364,0.7777777777777778,0.003257328990228013,0.8165531536867041
8,smooth,0.008,uncertainty_only,0.1,0.005531919850544367,0.004344977163056761,0.9808,0.36363636363636365,7,4,8,606,0.0176,0.6363636363636364,0.4666666666666667,0.013029315960912053,0.8116671602013621
8,smooth,0.008,two_sided_straddle,0.1,0.0063575182967194705,0.00501621935265417,0.9776,0.5454545454545454,5,6,8,606,0.0176,0.45454545454545453,0.38461538461538464,0.013029315960912053,0.7207580692922713
8,smooth,0.008,evidence_gated,0.1,0.006372797592246353,0.005054620428741413,0.9696,0.6363636363636364,4,7,12,602,0.0176,0.36363636363636365,0.25,0.019543973941368076,0.6720461948474978
8,waviness,0.003,uncertainty_only,0.1,0.00726512793612572,0.005280209821370866,0.928,0.7258064516129032,17,45,0,563,0.0992,0.27419354838709675,1.0,0.0,0.6370967741935484
8,waviness,0.003,two_sided_straddle,0.1,0.010587698677524777,0.007552260768012219,0.9504,0.4838709677419355,32,30,1,562,0.0992,0.5161290322580645,0.9696969696969697,0.0017761989342806395,0.757176416661892
8,waviness,0.003,evidence_gated,0.1,0.01203374208093629,0.008913193842972768,0.952,0.4838709677419355,32,30,0,563,0.0992,0.5161290322580645,1.0,0.0,0.7580645161290323
8,waviness,0.008,uncertainty_only,0.1,0.009509825037854046,0.007546328217079716,0.9264,0.5967741935483871,25,37,9,554,0.0992,0.4032258064516129,0.7352941176470589,0.015985790408525755,0.6936200080215436
8,waviness,0.008,two_sided_straddle,0.1,0.011702471998365011,0.008985022062629208,0.9504,0.43548387096774194,35,27,4,559,0.0992,0.5645161290322581,0.8974358974358975,0.007104795737122558,0.7787056666475678
8,waviness,0.008,evidence_gated,0.1,0.014237090695322387,0.01111061381385529,0.9312,0.5483870967741935,28,34,9,554,0.0992,0.45161290322580644,0.7567567567567568,0.015985790408525755,0.7178135564086403
8,local_defect,0.003,uncertainty_only,0.1,0.0025350760869464663,0.002032650055588934,0.9872,0.21875,25,7,1,592,0.0512,0.78125,0.9615384615384616,0.0016863406408094434,0.8897818296795953
8,local_defect,0.003,two_sided_straddle,0.1,0.003082978984669126,0.0023000468617083696,0.9936,0.03125,31,1,3,590,0.0512,0.96875,0.9117647058823529,0.00505902192242833,0.9818454890387858
8,local_defect,0.003,evidence_gated,0.1,0.003560455321905117,0.0027469574790577804,0.992,0.09375,29,3,2,591,0.0512,0.90625,0.9354838709677419,0.003372681281618887,0.9514386593591906
8,local_defect,0.008,uncertainty_only,0.1,0.006570823292764929,0.0051730697520542285,0.944,0.71875,9,23,12,581,0.0512,0.28125,0.42857142857142855,0.02023608768971332,0.6305069561551433
8,local_defect,0.008,two_sided_straddle,0.1,0.006377198811874856,0.005037820359177558,0.9616,0.40625,19,13,11,582,0.0512,0.59375,0.6333333333333333,0.01854974704890388,0.7876001264755481
8,local_defect,0.008,evidence_gated,0.1,0.007680305447344683,0.0063096229291270374,0.9712,0.28125,23,9,9,584,0.0512,0.71875,0.71875,0.01517706576728499,0.8517864671163575
8,mixed,0.003,uncertainty_only,0.1,0.004419496326889303,0.0032166819347405947,0.9664,0.5588235294117647,15,19,2,589,0.0544,0.4411764705882353,0.8823529411764706,0.00338409475465313,0.718896187916791
8,mixed,0.003,two_sided_straddle,0.1,0.004821191983075709,0.003481033187277985,0.976,0.29411764705882354,24,10,5,586,0.0544,0.7058823529411765,0.8275862068965517,0.008460236886632826,0.8487110580272719
8,mixed,0.003,evidence_gated,0.1,0.006463642724347519,0.00458494115000472,0.9744,0.35294117647058826,22,12,4,587,0.0544,0.6470588235294118,0.8461538461538461,0.00676818950930626,0.8201453170100528
8,mixed,0.008,uncertainty_only,0.1,0.007520012878767883,0.00573623280082267,0.9504,0.5,17,17,14,577,0.0544,0.5,0.5483870967741935,0.023688663282571912,0.738155668358714
8,mixed,0.008,two_sided_straddle,0.1,0.008802569951532118,0.006646511510189841,0.9712,0.20588235294117646,27,7,11,580,0.0544,0.7941176470588235,0.7105263157894737,0.018612521150592216,0.8877525629541156
8,mixed,0.008,evidence_gated,0.1,0.009175827818066104,0.007237699699170599,0.9616,0.47058823529411764,18,16,8,583,0.0544,0.5294117647058824,0.6923076923076923,0.01353637901861252,0.757937692843635
9,smooth,0.003,uncertainty_only,0.1,0.002620197750624505,0.0020893448642553187,0.9792,0.27586206896551724,21,8,5,591,0.0464,0.7241379310344828,0.8076923076923077,0.008389261744966443,0.8578743346447582
9,smooth,0.003,two_sided_straddle,0.1,0.002892588773725061,0.0022662768103664816,0.9808,0.20689655172413793,23,6,6,590,0.0464,0.7931034482758621,0.7931034482758621,0.010067114093959731,0.8915181670909511
9,smooth,0.003,evidence_gated,0.1,0.0037276314292558174,0.002676091231333522,0.9808,0.1724137931034483,24,5,7,589,0.0464,0.8275862068965517,0.7741935483870968,0.01174496644295302,0.9079206202267993
9,smooth,0.008,uncertainty_only,0.1,0.005589988097045159,0.004444479491700126,0.9536,0.3103448275862069,20,9,20,576,0.0464,0.6896551724137931,0.5,0.03355704697986577,0.8280490627169637
9,smooth,0.008,two_sided_straddle,0.1,0.007706575595779521,0.005872629478615548,0.9392,0.6551724137931034,10,19,19,577,0.0464,0.3448275862068966,0.3448275862068966,0.031879194630872486,0.656474195788012
9,smooth,0.008,evidence_gated,0.1,0.00813649863715158,0.00581100490787302,0.9456,0.6896551724137931,9,20,14,582,0.0464,0.3103448275862069,0.391304347826087,0.02348993288590604,0.6434274473501504
9,waviness,0.003,uncertainty_only,0.1,0.009244270535445506,0.006846480985554183,0.9312,0.6842105263157895,18,39,4,564,0.0912,0.3157894736842105,0.8181818181818182,0.007042253521126761,0.6543736100815418
9,waviness,0.003,two_sided_straddle,0.1,0.011561951439667493,0.008010993945127595,0.9456,0.543859649122807,26,31,3,565,0.0912,0.45614035087719296,0.896551724137931,0.00528169014084507,0.7254293303681739
9,waviness,0.003,evidence_gated,0.1,0.014030351034433439,0.009820312739401477,0.9536,0.47368421052631576,30,27,2,566,0.0912,0.5263157894736842,0.9375,0.0035211267605633804,0.7613973313565604
9,waviness,0.008,uncertainty_only,0.1,0.010013068646408196,0.007914831606074927,0.9264,0.631578947368421,21,36,10,558,0.0912,0.3684210526315789,0.6774193548387096,0.017605633802816902,0.675407709414381
9,waviness,0.008,two_sided_straddle,0.1,0.012458336539556159,0.009163795618004237,0.952,0.2982456140350877,40,17,13,555,0.0912,0.7017543859649122,0.7547169811320755,0.022887323943661973,0.8394335310106251
9,waviness,0.008,evidence_gated,0.1,0.014116213932596294,0.010390670375352297,0.936,0.5614035087719298,25,32,8,560,0.0912,0.43859649122807015,0.7575757575757576,0.014084507042253521,0.7122559920929084
9,local_defect,0.003,uncertainty_only,0.1,0.004542886585860852,0.0026536485567552285,0.9824,0.23809523809523808,16,5,6,598,0.0336,0.7619047619047619,0.7272727272727273,0.009933774834437087,0.8759854935351623
9,local_defect,0.003,two_sided_straddle,0.1,0.0038188380914393697,0.002633870417444339,0.9808,0.19047619047619047,17,4,8,596,0.0336,0.8095238095238095,0.68,0.013245033112582781,0.8981393882056135
9,local_defect,0.003,evidence_gated,0.1,0.003691360450756086,0.002680484697329299,0.984,0.23809523809523808,16,5,5,599,0.0336,0.7619047619047619,0.7619047619047619,0.008278145695364239,0.8768133081046988
9,local_defect,0.008,uncertainty_only,0.1,0.007821697071930303,0.005383422202096857,0.9632,0.5714285714285714,9,12,11,593,0.0336,0.42857142857142855,0.45,0.018211920529801324,0.7051797540208136
9,local_defect,0.008,two_sided_straddle,0.1,0.008299839592428455,0.0058115000534691265,0.9536,0.5714285714285714,9,12,17,587,0.0336,0.42857142857142855,0.34615384615384615,0.028145695364238412,0.700212866603595
9,local_defect,0.008,evidence_gated,0.1,0.009016462800269425,0.005825138343484271,0.9568,0.6190476190476191,8,13,14,590,0.0336,0.38095238095238093,0.36363636363636365,0.023178807947019868,0.6788867865026805
9,mixed,0.003,uncertainty_only,0.1,0.005050542016638638,0.003423226491342659,0.9856,1.0,0,9,0,616,0.0144,0.0,0.0,0.0,0.5
9,mixed,0.003,two_sided_straddle,0.1,0.005798643427789934,0.003870731087460973,0.9904,0.5555555555555556,4,5,1,615,0.0144,0.4444444444444444,0.8,0.0016233766233766235,0.7214105339105339
